date,name,approximate
2081-05-04,みどりの日,False
2081-05-05,こどもの日,False
2081-05-06,振替休日,False
2081-07-21,海の日,False
2081-08-11,山の日,False
2081-09-15,敬老の日,False
2081-09-22,秋分の日,True
2081-10-13,スポーツの日,False
2081-11-03,文化の日,False
2081-11-23,勤労感謝の日,False
2081-11-24,振替休日,False
2081-12-29,年末年始休暇,False
2081-12-30,年末年始休暇,False
2081-12-31,年末年始休暇,False
2082-01-01,元日,False
2082-01-02,年末年始休暇,False
2082-01-03,年末年始休暇,False
2082-01-12,成人の日,False
2082-02-11,建国記念の日,False
2082-02-23,天皇誕生日,False
2082-03-20,春分の日,True
2082-04-29,昭和の日,False
2082-05-03,憲法記念日,False
2082-05-04,みどりの日,False
2082-05-05,こどもの日,False
2082-05-06,振替休日,False
2082-07-20,海の日,False
2082-08-11,山の日,False
2082-09-21,敬老の日,False
2082-09-22,秋分の日,True
2082-10-12,スポーツの日,False
2082-11-03,文化の日,False
2082-11-23,勤労感謝の日,False
2082-12-29,年末年始休暇,False
2082-12-30,年末年始休暇,False
2082-12-31,年末年始休暇,False
2083-01-01,元日,False
2083-01-02,年末年始休暇,False
2083-01-03,年末年始休暇,False
2083-01-11,成人の日,False
2083-02-11,建国記念の日,False
2083-02-23,天皇誕生日,False
2083-03-20,春分の日,True
2083-04-29,昭和の日,False
2083-05-03,憲法記念日,False
2083-05-04,みどりの日,False
2083-05-05,こどもの日,False
2083-07-19,海の日,False
2083-08-11,山の日,False
2083-09-20,敬老の日,False
2083-09-23,秋分の日,True
2083-10-11,スポーツの日,False
2083-11-03,文化の日,False
2083-11-23,勤労感謝の日,False
2083-12-29,年末年始休暇,False
2083-12-30,年末年始休暇,False
2083-12-31,年末年始休暇,False
2084-01-01,元日,False
2084-01-02,年末年始休暇,False
2084-01-03,年末年始休暇,False
2084-01-10,成人の日,False
2084-02-11,建国記念の日,False
2084-02-23,天皇誕生日,False
2084-03-20,春分の日,True
2084-04-29,昭和の日,False
2084-05-03,憲法記念日,False
2084-05-04,みどりの日,False
2084-05-05,こどもの日,False
2084-07-17,海の日,False
2084-08-11,山の日,False
2084-09-18,敬老の日,False
2084-09-22,秋分の日,True
2084-10-09,スポーツの日,False
2084-11-03,文化の日,False
2084-11-23,勤労感謝の日,False
2084-12-29,年末年始休暇,False
2084-12-30,年末年始休暇,False
2084-12-31,年末年始休暇,False
2085-01-01,元日,False
2085-01-02,年末年始休暇,False
2085-01-03,年末年始休暇,False
2085-01-08,成人の日,False
2085-02-11,建国記念の日,False
2085-02-12,振替休日,False
2085-02-23,天皇誕生日,False
2085-03-20,春分の日,True
2085-04-29,昭和の日,False
2085-04-30,振替休日,False
2085-05-03,憲法記念日,False
2085-05-04,みどりの日,False
2085-05-05,こどもの日,False
2085-07-16,海の日,False
2085-08-11,山の日,False
2085-09-17,敬老の日,False
2085-09-22,秋分の日,True
2085-10-08,スポーツの日,False
2085-11-03,文化の日,False
2085-11-23,勤労感謝の日,False
2085-12-29,年末年始休暇,False
2085-12-30,年末年始休暇,False
2085-12-31,年末年始休暇,False
2086-01-01,元日,False
2086-01-02,年末年始休暇,False
2086-01-03,年末年始休暇,False
2086-01-14,成人の日,False
2086-02-11,建国記念の日,False
2086-02-23,天皇誕生日,False
2086-03-20,春分の日,True
2086-04-29,昭和の日,False
2086-05-03,憲法記念日,False
2086-05-04,みどりの日,False
2086-05-05,こどもの日,False
2086-05-06,振替休日,False
2086-07-15,海の日,False
2086-08-11,山の日,False
2086-08-12,振替休日,False
2086-09-16,敬老の日,False
2086-09-22,秋分の日,True
2086-09-23,振替休日,False
2086-10-14,スポーツの日,False
2086-11-03,文化の日,False
2086-11-04,振替休日,False
2086-11-23,勤労感謝の日,False
2086-12-29,年末年始休暇,False
2086-12-30,年末年始休暇,False
2086-12-31,年末年始休暇,False
2087-01-01,元日,False
2087-01-02,年末年始休暇,False
2087-01-03,年末年始休暇,False
2087-01-13,成人の日,False
2087-02-11,建国記念の日,False
2087-02-23,天皇誕生日,False
2087-02-24,振替休日,False
2087-03-20,春分の日,True
2087-04-29,昭和の日,False
2087-05-03,憲法記念日,False
2087-05-04,みどりの日,False
2087-05-05,こどもの日,False
2087-05-06,振替休日,False
2087-07-21,海の日,False
2087-08-11,山の日,False
2087-09-15,敬老の日,False
2087-09-23,秋分の日,True
2087-10-13,スポーツの日,False
2087-11-03,文化の日,False
2087-11-23,勤労感謝の日,False
2087-11-24,振替休日,False
2087-12-29,年末年始休暇,False
2087-12-30,年末年始休暇,False
2087-12-31,年末年始休暇,False
2088-01-01,元日,False
2088-01-02,年末年始休暇,False
2088-01-03,年末年始休暇,False
2088-01-12,成人の日,False
2088-02-11,建国記念の日,False
2088-02-23,天皇誕生日,False
2088-03-20,春分の日,True
2088-04-29,昭和の日,False
2088-05-03,憲法記念日,False
2088-05-04,みどりの日,False
2088-05-05,こどもの日,False
2088-07-19,海の日,False
2088-08-11,山の日,False
2088-09-20,敬老の日,False
2088-09-21,国民の休日,False
2088-09-22,秋分の日,True
2088-10-11,スポーツの日,False
2088-11-03,文化の日,False
2088-11-23,勤労感謝の日,False
2088-12-29,年末年始休暇,False
2088-12-30,年末年始休暇,False
2088-12-31,年末年始休暇,False
2089-01-01,元日,False
2089-01-02,年末年始休暇,False
2089-01-03,年末年始休暇,False
2089-01-10,成人の日,False
2089-02-11,建国記念の日,False
2089-02-23,天皇誕生日,False
2089-03-20,春分の日,True
2089-03-21,振替休日,False
2089-04-29,昭和の日,False
2089-05-03,憲法記念日,False
2089-05-04,みどりの日,False
2089-05-05,こどもの日,False
2089-07-18,海の日,False
2089-08-11,山の日,False
2089-09-19,敬老の日,False
2089-09-22,秋分の日,True
2089-10-10,スポーツの日,False
2089-11-03,文化の日,False
2089-11-23,勤労感謝の日,False
2089-12-29,年末年始休暇,False
2089-12-30,年末年始休暇,False
2089-12-31,年末年始休暇,False
2090-01-01,元日,False
2090-01-02,振替休日,False
2090-01-03,年末年始休暇,False
2090-01-09,成人の日,False
2090-02-11,建国記念の日,False
2090-02-23,天皇誕生日,False
2090-03-20,春分の日,True
2090-04-29,昭和の日,False
2090-05-03,憲法記念日,False
2090-05-04,みどりの日,False
2090-05-05,こどもの日,False
2090-07-17,海の日,False
2090-08-11,山の日,False
2090-09-18,敬老の日,False
2090-09-22,秋分の日,True
2090-10-09,スポーツの日,False
2090-11-03,文化の日,False
2090-11-23,勤労感謝の日,False
2090-12-29,年末年始休暇,False
2090-12-30,年末年始休暇,False
2090-12-31,年末年始休暇,False
2091-01-01,元日,False
2091-01-02,年末年始休暇,False
2091-01-03,年末年始休暇,False
2091-01-08,成人の日,False
2091-02-11,建国記念の日,False
2091-02-12,振替休日,False
2091-02-23,天皇誕生日,False
2091-03-20,春分の日,True
2091-04-29,昭和の日,False
2091-04-30,振替休日,False
2091-05-03,憲法記念日,False
2091-05-04,みどりの日,False
2091-05-05,こどもの日,False
2091-07-16,海の日,False
2091-08-11,山の日,False
2091-09-17,敬老の日,False
2091-09-23,秋分の日,True
2091-09-24,振替休日,False
2091-10-08,スポーツの日,False
2091-11-03,文化の日,False
2091-11-23,勤労感謝の日,False
2091-12-29,年末年始休暇,False
2091-12-30,年末年始休暇,False
2091-12-31,年末年始休暇,False
2092-01-01,元日,False
2092-01-02,年末年始休暇,False
2092-01-03,年末年始休暇,False
2092-01-14,成人の日,False
2092-02-11,建国記念の日,False
2092-02-23,天皇誕生日,False
2092-03-19,春分の日,True
2092-04-29,昭和の日,False
2092-05-03,憲法記念日,False
2092-05-04,みどりの日,False
2092-05-05,こどもの日,False
2092-05-06,振替休日,False
2092-07-21,海の日,False
2092-08-11,山の日,False
2092-09-15,敬老の日,False
2092-09-22,秋分の日,True
2092-10-13,スポーツの日,False
2092-11-03,文化の日,False
2092-11-23,勤労感謝の日,False
2092-11-24,振替休日,False
2092-12-29,年末年始休暇,False
2092-12-30,年末年始休暇,False
2092-12-31,年末年始休暇,False
2093-01-01,元日,False
2093-01-02,年末年始休暇,False
2093-01-03,年末年始休暇,False
2093-01-12,成人の日,False
2093-02-11,建国記念の日,False
2093-02-23,天皇誕生日,False
2093-03-20,春分の日,True
2093-04-29,昭和の日,False
2093-05-03,憲法記念日,False
2093-05-04,みどりの日,False
2093-05-05,こどもの日,False
2093-05-06,振替休日,False
2093-07-20,海の日,False
2093-08-11,山の日,False
2093-09-21,敬老の日,False
2093-09-22,秋分の日,True
2093-10-12,スポーツの日,False
2093-11-03,文化の日,False
2093-11-23,勤労感謝の日,False
2093-12-29,年末年始休暇,False
2093-12-30,年末年始休暇,False
2093-12-31,年末年始休暇,False
2094-01-01,元日,False
2094-01-02,年末年始休暇,False
2094-01-03,年末年始休暇,False
2094-01-11,成人の日,False
2094-02-11,建国記念の日,False
2094-02-23,天皇誕生日,False
2094-03-20,春分の日,True
2094-04-29,昭和の日,False
2094-05-03,憲法記念日,False
2094-05-04,みどりの日,False
2094-05-05,こどもの日,False
2094-07-19,海の日,False
2094-08-11,山の日,False
2094-09-20,敬老の日,False
2094-09-21,国民の休日,False
2094-09-22,秋分の日,True
2094-10-11,スポーツの日,False
2094-11-03,文化の日,False
2094-11-23,勤労感謝の日,False
2094-12-29,年末年始休暇,False
2094-12-30,年末年始休暇,False
2094-12-31,年末年始休暇,False
2095-01-01,元日,False
2095-01-02,年末年始休暇,False
2095-01-03,年末年始休暇,False
2095-01-10,成人の日,False
2095-02-11,建国記念の日,False
2095-02-23,天皇誕生日,False
2095-03-20,春分の日,True
2095-03-21,振替休日,False
2095-04-29,昭和の日,False
2095-05-03,憲法記念日,False
2095-05-04,みどりの日,False
2095-05-05,こどもの日,False
2095-07-18,海の日,False
2095-08-11,山の日,False
2095-09-19,敬老の日,False
2095-09-23,秋分の日,True
2095-10-10,スポーツの日,False
2095-11-03,文化の日,False
2095-11-23,勤労感謝の日,False
2095-12-29,年末年始休暇,False
2095-12-30,年末年始休暇,False
2095-12-31,年末年始休暇,False
2096-01-01,元日,False
2096-01-02,振替休日,False
2096-01-03,年末年始休暇,False
2096-01-09,成人の日,False
2096-02-11,建国記念の日,False
2096-02-23,天皇誕生日,False
2096-03-19,春分の日,True
2096-04-29,昭和の日,False
2096-04-30,振替休日,False
2096-05-03,憲法記念日,False
2096-05-04,みどりの日,False
2096-05-05,こどもの日,False
2096-07-16,海の日,False
2096-08-11,山の日,False
2096-09-17,敬老の日,False
2096-09-22,秋分の日,True
2096-10-08,スポーツの日,False
2096-11-03,文化の日,False
2096-11-23,勤労感謝の日,False
2096-12-29,年末年始休暇,False
2096-12-30,年末年始休暇,False
2096-12-31,年末年始休暇,False
2097-01-01,元日,False
2097-01-02,年末年始休暇,False
2097-01-03,年末年始休暇,False
2097-01-14,成人の日,False
2097-02-11,建国記念の日,False
2097-02-23,天皇誕生日,False
2097-03-20,春分の日,True
2097-04-29,昭和の日,False
2097-05-03,憲法記念日,False
2097-05-04,みどりの日,False
2097-05-05,こどもの日,False
2097-05-06,振替休日,False
2097-07-15,海の日,False
2097-08-11,山の日,False
2097-08-12,振替休日,False
2097-09-16,敬老の日,False
2097-09-22,秋分の日,True
2097-09-23,振替休日,False
2097-10-14,スポーツの日,False
2097-11-03,文化の日,False
2097-11-04,振替休日,False
2097-11-23,勤労感謝の日,False
2097-12-29,年末年始休暇,False
2097-12-30,年末年始休暇,False
2097-12-31,年末年始休暇,False
2098-01-01,元日,False
2098-01-02,年末年始休暇,False
2098-01-03,年末年始休暇,False
2098-01-13,成人の日,False
2098-02-11,建国記念の日,False
2098-02-23,天皇誕生日,False
2098-02-24,振替休日,False
2098-03-20,春分の日,True
2098-04-29,昭和の日,False
2098-05-03,憲法記念日,False
2098-05-04,みどりの日,False
2098-05-05,こどもの日,False
2098-05-06,振替休日,False
2098-07-21,海の日,False
2098-08-11,山の日,False
2098-09-15,敬老の日,False
2098-09-22,秋分の日,True
2098-10-13,スポーツの日,False
2098-11-03,文化の日,False
2098-11-23,勤労感謝の日,False
2098-11-24,振替休日,False
2098-12-29,年末年始休暇,False
2098-12-30,年末年始休暇,False
2098-12-31,年末年始休暇,False
2099-01-01,元日,False
2099-01-02,年末年始休暇,False
2099-01-03,年末年始休暇,False
2099-01-12,成人の日,False
2099-02-11,建国記念の日,False
2099-02-23,天皇誕生日,False
2099-03-20,春分の日,True
2099-04-29,昭和の日,False
2099-05-03,憲法記念日,False
2099-05-04,みどりの日,False
2099-05-05,こどもの日,False
2099-05-06,振替休日,False
2099-07-20,海の日,False
2099-08-11,山の日,False
2099-09-21,敬老の日,False
2099-09-22,国民の休日,False
2099-09-23,秋分の日,True
2099-10-12,スポーツの日,False
2099-11-03,文化の日,False
2099-11-23,勤労感謝の日,False
2099-12-29,年末年始休暇,False
2099-12-30,年末年始休暇,False
2099-12-31,年末年始休暇,False
